PVI;Station;Easting;Northing;elev_exist;elev_des;elev_diff;d_eastAxe
1062;35620;181149.23270000000;652809.25200000000;46.01500000000;12.87400000000;33.14000000000;-25.70003106020
1063;35630;181150.28630000000;652799.30760000000;46.01300000000;13.17400000000;32.83800000000;-25.69996512990
1064;35640;181151.33980000000;652789.36330000000;46.38700000000;13.47400000000;32.91200000000;-25.69998810780
1065;35650;181152.39330000000;652779.41890000000;46.97200000000;13.77400000000;33.19800000000;-25.70002162100
1066;35660;181153.44680000000;652769.47460000000;47.32900000000;14.07400000000;33.25500000000;-25.70004459900
1067;35670;181154.50040000000;652759.53020000000;47.20500000000;14.37400000000;32.83100000000;-25.69997866870
1068;35680;181155.55390000000;652749.58590000000;47.08200000000;14.67400000000;32.40700000000;-25.70000164660
1069;35690;181156.60740000000;652739.64150000000;46.95800000000;14.97500000000;31.98400000000;-25.70003515980
1070;35700;181157.66100000000;652729.69720000000;46.84400000000;15.27500000000;31.57000000000;-25.69995869430
1071;35710;181158.71450000000;652719.75280000000;46.73800000000;15.57500000000;31.16300000000;-25.69999220750
1072;35720;181159.76800000000;652709.80850000000;46.63100000000;15.87500000000;30.75600000000;-25.70001518540
1073;35730;181160.82150000000;652699.86410000000;46.60400000000;16.17500000000;30.42900000000;-25.70004869870
1074;35740;181161.87510000000;652689.91980000000;46.64400000000;16.47500000000;30.16900000000;-25.69997223310
1075;35750;181162.92860000000;652679.97540000000;46.68400000000;16.77500000000;29.91000000000;-25.70000574630
1076;35760;181163.98210000000;652670.03110000000;46.82300000000;17.06900000000;29.75400000000;-25.70002872420
1077;35770;181165.03570000000;652660.08670000000;47.26200000000;17.32900000000;29.93200000000;-25.69996279400
1078;35780;181166.08920000000;652650.14240000000;47.68700000000;17.54900000000;30.13800000000;-25.69998577190
1079;35790;181167.14270000000;652640.19800000000;47.77500000000;17.72900000000;30.04700000000;-25.70001928510
1080;35800;181168.19620000000;652630.25370000000;47.81000000000;17.86800000000;29.94200000000;-25.70004226300
1081;35810;181169.24980000000;652620.30930000000;47.78500000000;17.96800000000;29.81700000000;-25.69997633280
1082;35820;181170.30330000000;652610.36500000000;47.56800000000;18.02700000000;29.54100000000;-25.69999931070
1083;35830;181171.35680000000;652600.42060000000;47.33800000000;18.04700000000;29.29100000000;-25.70003282390
1084;35840;181172.41040000000;652590.47630000000;47.38300000000;18.04700000000;29.33600000000;-25.69995635840
1085;35850;181173.46390000000;652580.53190000000;47.44200000000;18.04700000000;29.39500000000;-25.69998987160
1086;35860;181174.51740000000;652570.58760000000;47.35700000000;18.04700000000;29.31000000000;-25.70001284950
1087;35870;181175.57090000000;652560.64320000000;47.44300000000;18.04700000000;29.39600000000;-25.70004636270
1088;35880;181176.62450000000;652550.69890000000;47.64800000000;18.04700000000;29.60100000000;-25.69996989720
1089;35890;181177.67800000000;652540.75450000000;47.83700000000;18.04700000000;29.79000000000;-25.70000341040
1090;35900;181178.73150000000;652530.81020000000;47.99100000000;18.04700000000;29.94400000000;-25.70002638830
1091;35910;181179.78510000000;652520.86580000000;48.14500000000;18.04700000000;30.09800000000;-25.69996045800
1092;35920;181180.83860000000;652510.92150000000;48.33400000000;18.04700000000;30.28700000000;-25.69998343600
1093;35930;181181.89210000000;652500.97720000000;48.63800000000;18.04700000000;30.59100000000;-25.70000641390
1094;35940;181182.94560000000;652491.03280000000;48.99800000000;18.04700000000;30.95100000000;-25.70003992710
1095;35950;181183.99920000000;652481.08850000000;49.41300000000;18.04700000000;31.36600000000;-25.69996346160
1096;35960;181185.05270000000;652471.14410000000;49.82700000000;18.04700000000;31.78000000000;-25.69999697480
1097;35970;181186.10620000000;652461.19980000000;50.21300000000;18.04700000000;32.16600000000;-25.70001995270
1098;35980;181187.15980000000;652451.25540000000;50.57300000000;18.04700000000;32.52600000000;-25.69995402240
1099;35990;181188.21330000000;652441.31110000000;50.83900000000;18.04700000000;32.79200000000;-25.69997700040
1100;36000;181189.26680000000;652431.36670000000;51.08300000000;18.04700000000;33.03600000000;-25.70001051360
1101;36010;181190.32030000000;652421.42240000000;51.24800000000;18.04700000000;33.20100000000;-25.70003349150
1102;36020;181191.37390000000;652411.47800000000;51.41300000000;18.04700000000;33.36600000000;-25.69996756120
1103;36030;181192.42740000000;652401.53370000000;51.52300000000;18.04400000000;33.47900000000;-25.69999053920
1104;36040;181193.48090000000;652391.58930000000;51.53500000000;18.02400000000;33.51100000000;-25.70002405240
1105;36050;181194.53450000000;652381.64500000000;51.65200000000;17.98400000000;33.66900000000;-25.69994758680
1106;36060;181195.59320000000;652371.70120000000;51.80800000000;17.93400000000;33.87500000000;-25.69474682680
1107;36070;181196.68660000000;652361.76110000000;51.98600000000;17.88400000000;34.10200000000;-25.65774834600
1108;36080;181197.85170000000;652351.82930000000;52.08200000000;17.83400000000;34.24800000000;-25.56719987510
1109;36090;181199.11980000000;652341.91010000000;52.36000000000;17.78400000000;34.57600000000;-25.42050589660
1110;36100;181200.49810000000;652332.00560000000;52.35600000000;17.73400000000;34.62200000000;-25.29992833340
1111;36110;181201.98630000000;652322.11700000000;52.30500000000;17.68400000000;34.62100000000;-25.18381248360
1112;36120;181203.58440000000;652312.24550000000;52.58700000000;17.63400000000;34.95300000000;-24.95648955790
1113;36130;181205.29200000000;652302.39250000000;52.91500000000;17.58400000000;35.33100000000;-24.61816350710
1114;36140;181207.10890000000;652292.55900000000;52.60700000000;17.53400000000;35.07300000000;-24.48694922040
1115;36150;181209.03500000000;652282.74630000000;52.29600000000;17.48400000000;34.81300000000;-24.27165054200
1116;36160;181211.07010000000;652272.95560000000;52.18500000000;17.43400000000;34.75200000000;-23.94519397770
1117;36170;181213.21370000000;652263.18810000000;52.48300000000;17.38400000000;35.09900000000;-23.63662893900
1118;36180;181215.46580000000;652253.44500000000;52.69900000000;17.33400000000;35.36500000000;-23.43323360000
1119;36190;181217.82600000000;652243.72760000000;52.76500000000;17.28400000000;35.48200000000;-23.11876453890
1120;36200;181220.29400000000;652234.03700000000;52.81100000000;17.23400000000;35.57700000000;-22.69328948150
1121;36210;181222.86950000000;652224.37440000000;52.85500000000;17.18400000000;35.67100000000;-22.44238052480
1122;36220;181225.55230000000;652214.74100000000;52.88400000000;17.13400000000;35.75000000000;-22.13980015780
1123;36230;181228.34190000000;652205.13810000000;52.84200000000;17.08400000000;35.75800000000;-21.72622536500
1124;36240;181231.23800000000;652195.56670000000;52.87600000000;17.03400000000;35.84200000000;-21.30019876600
1125;36250;181234.24030000000;652186.02810000000;53.06700000000;16.98400000000;36.08300000000;-21.00960077500
1126;36260;181237.34840000000;652176.52340000000;53.25800000000;16.93400000000;36.32400000000;-20.60796940240
1127;36270;181240.56190000000;652167.05380000000;53.36800000000;16.88400000000;36.48500000000;-20.09536266030
1128;36280;181243.88040000000;652157.62060000000;53.47400000000;16.83400000000;36.64000000000;-19.72955826010
1129;36290;181247.30350000000;652148.22480000000;53.55900000000;16.78400000000;36.77500000000;-19.33987978290
1130;36300;181250.83080000000;652138.86760000000;53.64000000000;16.73400000000;36.90600000000;-18.83919091000
1131;36310;181254.46190000000;652129.55020000000;53.71700000000;16.68400000000;37.03300000000;-18.30119497740
1132;36320;181258.19630000000;652120.27360000000;53.74600000000;16.63400000000;37.11200000000;-17.92341664300
1133;36330;181262.03350000000;652111.03920000000;53.91600000000;16.58400000000;37.33200000000;-17.43462421960
1134;36340;181265.97300000000;652101.84800000000;54.09700000000;16.53400000000;37.56300000000;-16.83495013060
1135;36350;181270.01450000000;652092.70110000000;54.27200000000;16.48400000000;37.78900000000;-16.36043093650
1136;36360;181274.15720000000;652083.59960000000;54.45500000000;16.43400000000;38.02200000000;-15.88371908680
1137;36370;181278.38910000000;652074.53920000000;54.70400000000;16.38400000000;38.32000000000;-15.30892831570
1138;36380;181282.67840000000;652065.50590000000;54.97900000000;16.33400000000;38.64600000000;-14.72665516240
1139;36390;181286.99180000000;652056.48400000000;55.20400000000;16.28400000000;38.92000000000;-14.40673532330
1140;36400;181291.30710000000;652047.46300000000;55.41200000000;16.23400000000;39.17900000000;-14.08471395220
1141;36410;181295.62250000000;652038.44200000000;55.59200000000;16.18400000000;39.40800000000;-13.76260102830
1142;36420;181299.93790000000;652029.42110000000;55.74600000000;16.13400000000;39.61200000000;-13.58012585260
1143;36430;181304.25320000000;652020.40010000000;55.90500000000;16.08400000000;39.82200000000;-13.52042901270
1144;36440;181308.56860000000;652011.37920000000;56.10200000000;16.03400000000;40.06900000000;-13.50218179110
1145;36450;181312.88390000000;652002.35820000000;56.29800000000;15.98400000000;40.31500000000;-13.50004696680
1146;36460;181317.19930000000;651993.33730000000;56.51100000000;15.93400000000;40.57800000000;-13.49998619140
1147;36470;181321.51470000000;651984.31630000000;56.73900000000;15.88400000000;40.85500000000;-13.49996856960
1148;36480;181325.83000000000;651975.29530000000;56.97100000000;15.83400000000;41.13800000000;-13.50004115740
1149;36490;181330.14540000000;651966.27440000000;57.34300000000;15.78400000000;41.55900000000;-13.49998038190
1150;36500;181334.46070000000;651957.25340000000;57.51100000000;15.73400000000;41.77700000000;-13.50005296960
1151;36510;181338.77610000000;651948.23250000000;57.78900000000;15.68400000000;42.10500000000;-13.49999219420
1152;36520;181343.09060000000;651939.21110000000;58.02400000000;15.63400000000;42.39000000000;-13.49739943820
1153;36530;181347.38300000000;651930.17920000000;58.26000000000;15.58400000000;42.67700000000;-13.49447706040
1154;36540;181351.61130000000;651921.11720000000;58.48400000000;15.53400000000;42.95000000000;-13.49719222040
1155;36550;181355.73300000000;651912.00620000000;58.80600000000;15.48400000000;43.32300000000;-13.42854453620
1156;36560;181359.72570000000;651902.83790000000;59.17400000000;15.43400000000;43.74100000000;-13.40205922620
1157;36570;181363.58760000000;651893.61380000000;59.40000000000;15.38400000000;44.01600000000;-13.48178501000
1158;36580;181367.31790000000;651884.33570000000;59.61900000000;15.33400000000;44.28500000000;-13.39588542820
1159;36590;181370.91600000000;651875.00560000000;59.73700000000;15.28400000000;44.45300000000;-13.45204504870
1160;36600;181374.38100000000;651865.62510000000;59.87900000000;15.23400000000;44.64500000000;-13.41450286780
1161;36610;181377.71230000000;651856.19640000000;60.08600000000;15.18400000000;44.90200000000;-13.41123970220
1162;36620;181380.90910000000;651846.72130000000;60.25300000000;15.13400000000;45.12000000000;-13.45806729240
1163;36630;181383.97100000000;651837.20160000000;60.53900000000;15.08400000000;45.45500000000;-13.39529621310
1164;36640;181386.89710000000;651827.63940000000;60.84800000000;15.03400000000;45.81400000000;-13.47482003070
1165;36650;181389.68700000000;651818.03660000000;60.87100000000;14.98400000000;45.88700000000;-13.40424693830
1166;36660;181392.34010000000;651808.39500000000;60.58900000000;14.93400000000;45.65500000000;-13.42422242960
1167;36670;181394.85580000000;651798.71670000000;60.30900000000;14.88300000000;45.42600000000;-13.43802878590
1168;36680;181397.23360000000;651789.00360000000;60.11000000000;14.82700000000;45.28400000000;-13.39857574520
1169;36690;181399.47310000000;651779.25770000000;59.89300000000;14.76000000000;45.13200000000;-13.49670975550
1170;36700;181401.57370000000;651769.48090000000;59.71200000000;14.68300000000;45.02800000000;-13.39782194160
1171;36710;181403.53520000000;651759.67520000000;59.45500000000;14.59700000000;44.85800000000;-13.44100392030
1172;36720;181405.35700000000;651749.84270000000;59.12400000000;14.50000000000;44.62400000000;-13.42185177920
1173;36730;181407.03880000000;651739.98520000000;58.82600000000;14.40000000000;44.42600000000;-13.40562769710
1174;36740;181408.58030000000;651730.10480000000;58.60400000000;14.30000000000;44.30400000000;-13.49447794360
1175;36750;181409.99480000000;651720.20540000000;58.42200000000;14.20000000000;44.22200000000;-13.49240209250
1176;36760;181411.32490000000;651710.29430000000;58.23400000000;14.10000000000;44.13300000000;-13.49422730050
1177;36770;181412.61770000000;651700.37820000000;57.99900000000;14.00000000000;43.99900000000;-13.49998815690
1178;36780;181413.90650000000;651690.46160000000;57.76600000000;13.90000000000;43.86600000000;-13.49999549520
1179;36790;181415.19530000000;651680.54500000000;57.49100000000;13.80000000000;43.69100000000;-13.50000283350
1180;36800;181416.48410000000;651670.62840000000;57.22300000000;13.70000000000;43.52300000000;-13.50001017170
1181;36810;181417.77290000000;651660.71180000000;57.13900000000;13.60000000000;43.53900000000;-13.50001751000
1182;36820;181419.06170000000;651650.79520000000;57.05100000000;13.50000000000;43.55200000000;-13.50002484820
1183;36830;181420.35050000000;651640.87860000000;56.88800000000;13.40000000000;43.48800000000;-13.50003218650
1184;36840;181421.63930000000;651630.96200000000;56.72700000000;13.30000000000;43.42700000000;-13.50003952470
1185;36850;181422.92810000000;651621.04540000000;56.55300000000;13.20000000000;43.35300000000;-13.50004686310
1186;36860;181424.21700000000;651611.12880000000;56.37900000000;13.10000000000;43.27900000000;-13.49995503530
1187;36870;181425.50580000000;651601.21220000000;56.28500000000;13.00000000000;43.28600000000;-13.49996237350
1188;36880;181426.79460000000;651591.29560000000;56.18700000000;12.90000000000;43.28700000000;-13.49996971180
1189;36890;181428.08340000000;651581.37900000000;56.12800000000;12.80000000000;43.32800000000;-13.49997705010
1190;36900;181429.37220000000;651571.46240000000;56.08300000000;12.70000000000;43.38300000000;-13.49998438830
1191;36910;181430.66100000000;651561.54580000000;55.91400000000;12.60000000000;43.31400000000;-13.49999172660
1192;36920;181431.94980000000;651551.62920000000;55.76900000000;12.49900000000;43.26900000000;-13.49999906490
1193;36930;181433.23860000000;651541.71260000000;55.57400000000;12.39900000000;43.17500000000;-13.50000640310
1194;36940;181434.52740000000;651531.79600000000;55.48300000000;12.29900000000;43.18300000000;-13.50001374140
1195;36950;181435.81620000000;651521.87940000000;55.35600000000;12.19900000000;43.15700000000;-13.50002107970
1196;36960;181437.10500000000;651511.96280000000;55.00200000000;12.09900000000;42.90300000000;-13.50002841790
1197;36970;181438.39380000000;651502.04620000000;54.85000000000;11.99900000000;42.85100000000;-13.50003575620
1198;36980;181439.68260000000;651492.12960000000;54.75600000000;11.89900000000;42.85600000000;-13.50004309440
1199;36990;181440.97150000000;651482.21300000000;54.65100000000;11.81600000000;42.83600000000;-13.49995126660
1200;37000;181442.26030000000;651472.29640000000;54.60500000000;11.76500000000;42.84000000000;-13.49995860500
1201;37010;181443.54910000000;651462.37980000000;54.44300000000;11.74800000000;42.69500000000;-13.49996594320
1202;37020;181444.83790000000;651452.46320000000;54.31600000000;11.76400000000;42.55100000000;-13.49997328140
1203;37030;181446.12670000000;651442.54660000000;54.29000000000;11.81000000000;42.48000000000;-13.49998061970
1204;37040;181447.41550000000;651432.63000000000;53.79000000000;11.86000000000;41.93000000000;-13.49998795800
1205;37050;181448.70430000000;651422.71340000000;53.55000000000;11.91000000000;41.64000000000;-13.49999529620
1206;37060;181449.99310000000;651412.79680000000;53.31000000000;11.96000000000;41.35000000000;-13.50000263450
1207;37070;181451.28190000000;651402.88020000000;53.03700000000;12.01000000000;41.02700000000;-13.50000997280
1208;37080;181452.57070000000;651392.96360000000;52.78500000000;12.06000000000;40.72500000000;-13.50001731100
1209;37090;181453.85330000000;651383.04620000000;52.53300000000;12.11000000000;40.42300000000;-13.49954715830
1210;37100;181455.08960000000;651373.12290000000;52.28200000000;12.16000000000;40.12200000000;-13.49703214370
1211;37110;181456.22840000000;651363.18800000000;51.99400000000;12.21000000000;39.78400000000;-13.49475271900
1212;37120;181457.21820000000;651353.23730000000;51.70300000000;12.26000000000;39.44300000000;-13.50143049220
1213;37130;181458.00790000000;651343.26870000000;51.39500000000;12.31000000000;39.08400000000;-13.44716750430
1214;37140;181458.56740000000;651333.28460000000;51.09600000000;12.36000000000;38.73600000000;-13.49745104320
1215;37150;181458.89480000000;651323.29020000000;50.79900000000;12.41000000000;38.38800000000;-13.44290579980
1216;37160;181458.98990000000;651313.29080000000;50.45900000000;12.46000000000;37.99900000000;-13.44831737390
1217;37170;181458.85250000000;651303.29200000000;50.08400000000;12.51000000000;37.57400000000;-13.49473563570
1218;37180;181458.48280000000;651293.29910000000;49.70300000000;12.56000000000;37.14200000000;-13.44210189640
1219;37190;181457.88210000000;651283.31740000000;49.28800000000;12.61000000000;36.67800000000;-13.49872856200
1220;37200;181457.07660000000;651273.35000000000;48.92200000000;12.66000000000;36.26200000000;-13.49539373530
1221;37210;181456.11700000000;651263.39620000000;48.58000000000;12.71000000000;35.87000000000;-13.49457057900
1222;37220;181455.05500000000;651253.45280000000;48.23800000000;12.76000000000;35.47800000000;-13.49623439490
1223;37230;181453.94200000000;651243.51490000000;47.94600000000;12.81000000000;35.13600000000;-13.49995250050
1224;37240;181452.82050000000;651233.57800000000;47.66300000000;12.86000000000;34.80300000000;-13.49997883980
1225;37250;181451.69900000000;651223.64110000000;47.38300000000;12.91000000000;34.47300000000;-13.50000517910
1226;37260;181450.57750000000;651213.70420000000;47.18400000000;12.96000000000;34.22400000000;-13.50003151830
1227;37270;181449.45610000000;651203.76730000000;46.98800000000;13.01000000000;33.97800000000;-13.49995848840
1228;37280;181448.33460000000;651193.83030000000;46.81700000000;13.06000000000;33.75700000000;-13.49997361300
1229;37290;181447.21310000000;651183.89340000000;46.71100000000;13.11000000000;33.60100000000;-13.49999995220
1230;37300;181446.09160000000;651173.95650000000;46.57600000000;13.16000000000;33.41600000000;-13.50002629140
1231;37310;181444.97020000000;651164.01960000000;46.42400000000;13.21000000000;33.21400000000;-13.49995326160
1232;37320;181443.84870000000;651154.08270000000;46.31400000000;13.26000000000;33.05400000000;-13.49997960090
1233;37330;181442.72720000000;651144.14580000000;46.17600000000;13.31000000000;32.86600000000;-13.50000594010
1234;37340;181441.60570000000;651134.20880000000;46.02400000000;13.36000000000;32.66400000000;-13.50002106460
1235;37350;181440.48430000000;651124.27190000000;45.85000000000;13.41000000000;32.43900000000;-13.49994803480
1236;37360;181439.36280000000;651114.33500000000;45.62700000000;13.46000000000;32.16700000000;-13.49997437400
1237;37370;181438.24130000000;651104.39810000000;45.48000000000;13.51000000000;31.96900000000;-13.50000071330
1238;37380;181437.11980000000;651094.46120000000;45.33500000000;13.55900000000;31.77500000000;-13.50002705250
1239;37390;181435.99840000000;651084.52430000000;45.17100000000;13.60000000000;31.57100000000;-13.49995402260
1240;37400;181434.87690000000;651074.58730000000;45.00600000000;13.63100000000;31.37600000000;-13.49996914710
1241;37410;181433.75540000000;651064.65040000000;44.82400000000;13.65200000000;31.17200000000;-13.49999548640
1242;37420;181432.63390000000;651054.71350000000;44.64000000000;13.66200000000;30.97700000000;-13.50002182570
1243;37430;181431.51240000000;651044.77660000000;44.47000000000;13.66400000000;30.80600000000;-13.50004816500
1244;37440;181430.39100000000;651034.83970000000;44.30300000000;13.66400000000;30.63900000000;-13.49997513510
1245;37450;181429.26950000000;651024.90280000000;44.16400000000;13.66400000000;30.50000000000;-13.50000147430
1246;37460;181428.14800000000;651014.96590000000;44.01200000000;13.66400000000;30.34800000000;-13.50002781360
1247;37470;181427.02650000000;651005.02890000000;43.84800000000;13.66400000000;30.18400000000;-13.50004293810
1248;37480;181425.90510000000;650995.09200000000;43.71000000000;13.66400000000;30.04600000000;-13.49996990820
1249;37490;181424.78360000000;650985.15510000000;43.57400000000;13.66400000000;29.91000000000;-13.49999624750
1250;37500;181423.66210000000;650975.21820000000;43.36600000000;13.66400000000;29.70200000000;-13.50002258680
1251;37510;181422.54060000000;650965.28130000000;43.15900000000;13.66400000000;29.49500000000;-13.50004892600
1252;37520;181421.41920000000;650955.34440000000;43.00900000000;13.66400000000;29.34500000000;-13.49997589610
1253;37530;181420.29770000000;650945.40740000000;42.86100000000;13.66400000000;29.19700000000;-13.49999102070
1254;37540;181419.17620000000;650935.47050000000;42.71300000000;13.66400000000;29.04900000000;-13.50001735990
1255;37550;181418.05470000000;650925.53360000000;42.53700000000;13.66400000000;28.87300000000;-13.50004369920
1256;37560;181416.93330000000;650915.59670000000;42.33700000000;13.66400000000;28.67300000000;-13.49997066930
1257;37570;181415.81180000000;650905.65980000000;42.13700000000;13.66400000000;28.47300000000;-13.49999700850
1258;37580;181414.69030000000;650895.72290000000;41.91000000000;13.66400000000;28.24600000000;-13.50002334780
1259;37590;181413.56880000000;650885.78590000000;41.70100000000;13.66400000000;28.03700000000;-13.50003847230
1260;37600;181412.44740000000;650875.84900000000;41.49200000000;13.66400000000;27.82800000000;-13.49996544240
1261;37610;181411.32590000000;650865.91210000000;41.28700000000;13.66400000000;27.62300000000;-13.49999178170
1262;37620;181410.20440000000;650855.97520000000;41.10100000000;13.66400000000;27.43700000000;-13.50001812100
1263;37630;181409.08290000000;650846.03830000000;40.91700000000;13.66400000000;27.25300000000;-13.50004446020
1264;37640;181407.96150000000;650836.10140000000;40.74100000000;13.66400000000;27.07700000000;-13.49997143040
1265;37650;181406.84000000000;650826.16450000000;40.56200000000;13.66400000000;26.89800000000;-13.49999776960
1266;37660;181405.71850000000;650816.22750000000;40.38300000000;13.66400000000;26.71900000000;-13.50001289420
1267;37670;181404.59700000000;650806.29060000000;40.95500000000;13.66400000000;27.29100000000;-13.50003923340
1268;37680;181403.47560000000;650796.35370000000;43.59800000000;13.65400000000;29.94400000000;-13.49996620350
1269;37690;181402.35410000000;650786.41680000000;46.14600000000;13.62300000000;32.52200000000;-13.49999254280
1270;37700;181401.23260000000;650776.47990000000;46.77200000000;13.57300000000;33.19900000000;-13.50001888210
1271;37710;181400.11110000000;650766.54300000000;44.26500000000;13.50200000000;30.76200000000;-13.50004522130
1272;37720;181398.98970000000;650756.60600000000;41.75700000000;13.41200000000;28.34500000000;-13.49996097670
1273;37730;181397.86820000000;650746.66910000000;39.27500000000;13.30200000000;25.97300000000;-13.49998731590
1274;37740;181396.74670000000;650736.73220000000;41.61000000000;13.17100000000;28.43800000000;-13.50001365520
1275;37750;181395.62520000000;650726.79530000000;44.30000000000;13.02400000000;31.27600000000;-13.50003999450
1276;37760;181394.50380000000;650716.85840000000;46.50200000000;12.87400000000;33.62900000000;-13.49996696460
1277;37770;181393.38230000000;650706.92150000000;44.63400000000;12.72400000000;31.91000000000;-13.49937662320
1278;37780;181392.25040000000;650696.98570000000;42.40800000000;12.57400000000;29.83500000000;-13.49726098910
1279;37790;181391.06500000000;650687.05630000000;39.90000000000;12.42400000000;27.47600000000;-13.49441432690
1280;37800;181389.77710000000;650677.13960000000;38.46300000000;12.27400000000;26.19000000000;-13.49769583770
1281;37810;181388.33770000000;650667.24390000000;38.38300000000;12.12400000000;26.25900000000;-13.49890194150
1282;37820;181386.69820000000;650657.37940000000;38.30500000000;11.97400000000;26.33100000000;-13.48803898700
1283;37830;181384.82080000000;650647.55750000000;38.24900000000;11.82400000000;26.42600000000;-13.49863043150
1284;37840;181382.70050000000;650637.78510000000;38.11200000000;11.67400000000;26.43900000000;-13.50294293910
1285;37850;181380.34770000000;650628.06600000000;38.03300000000;11.52400000000;26.50900000000;-13.49884375230
1286;37860;181377.80500000000;650618.39480000000;38.11500000000;11.37400000000;26.74200000000;-13.49742844950
1287;37870;181375.12100000000;650608.76180000000;38.15400000000;11.22400000000;26.93000000000;-13.49329880400
1288;37880;181372.34400000000;650599.15520000000;37.95400000000;11.07400000000;26.88100000000;-13.49402853270
1289;37890;181369.52160000000;650589.56170000000;37.76700000000;10.92400000000;26.84300000000;-13.50002541670
1290;37900;181366.69250000000;650579.97030000000;37.80600000000;10.77400000000;27.03200000000;-13.49999891850
1291;37910;181363.86340000000;650570.37880000000;37.86200000000;10.62400000000;27.23800000000;-13.49994412860
1292;37920;181361.03420000000;650560.78740000000;37.84900000000;10.47400000000;27.37500000000;-13.50001354480
1293;37930;181358.20510000000;650551.19590000000;37.83400000000;10.32400000000;27.51100000000;-13.49995875510
1294;37940;181355.37590000000;650541.60450000000;37.84200000000;10.17400000000;27.66900000000;-13.50002817120
1295;37950;181352.54680000000;650532.01300000000;37.86000000000;10.02400000000;27.83700000000;-13.50139149360
1296;37960;181349.73170000000;650522.41740000000;37.83300000000;9.87400000000;27.96000000000;-13.50541387560
1297;37970;181346.97710000000;650512.80440000000;37.74700000000;9.72400000000;28.02300000000;-13.50981877760
1298;37980;181344.33450000000;650503.15990000000;37.65300000000;9.57400000000;28.07900000000;-13.50454457400
1299;37990;181341.85600000000;650493.47210000000;37.85000000000;9.42400000000;28.42600000000;-13.51534358000
1300;38000;181339.59130000000;650483.73220000000;37.84700000000;9.27400000000;28.57400000000;-13.54048880240
1301;38010;181337.56070000000;650473.94070000000;37.80400000000;9.12400000000;28.68100000000;-13.54092049950
1302;38020;181335.76520000000;650464.10350000000;37.75700000000;8.97400000000;28.78400000000;-13.51351032760
1303;38030;181334.18490000000;650454.22930000000;37.66600000000;8.82400000000;28.84200000000;-13.51249002940
1304;38040;181332.77000000000;650444.33000000000;37.50700000000;8.67400000000;28.83300000000;-13.50840906610
1305;38050;181331.46810000000;650434.41510000000;37.35800000000;8.52400000000;28.83400000000;-13.50256043540
1306;38060;181330.22630000000;650424.49260000000;37.37400000000;8.37400000000;29.00100000000;-13.50140126570
1307;38070;181328.99750000000;650414.56830000000;37.35600000000;8.22400000000;29.13300000000;-13.49998359070
1308;38080;181327.76870000000;650404.64410000000;37.27600000000;8.07400000000;29.20200000000;-13.49998749860
1309;38090;181326.53990000000;650394.71990000000;37.19500000000;7.92400000000;29.27100000000;-13.49999140650
1310;38100;181325.31110000000;650384.79570000000;37.11500000000;7.77400000000;29.34100000000;-13.49999531440
1311;38110;181324.08230000000;650374.87150000000;36.99400000000;7.62400000000;29.36900000000;-13.49999922220
1312;38120;181322.85350000000;650364.94730000000;36.77900000000;7.50100000000;29.27800000000;-13.50000313010
1313;38130;181321.62470000000;650355.02300000000;36.97700000000;7.41800000000;29.55900000000;-13.49999475000
1314;38140;181320.39590000000;650345.09880000000;36.88800000000;7.37400000000;29.51300000000;-13.49999865790
1315;38150;181319.16260000000;650335.17520000000;36.79900000000;7.36100000000;29.43700000000;-13.50454219070
1316;38160;181317.88770000000;650325.25680000000;36.73100000000;7.35000000000;29.38100000000;-13.55100943540
1317;38170;181316.56330000000;650315.34490000000;36.74100000000;7.33900000000;29.40200000000;-13.64740026600
1318;38180;181315.18940000000;650305.43970000000;36.72200000000;7.32800000000;29.39400000000;-13.79373925860
1319;38190;181313.76700000000;650295.54140000000;36.65200000000;7.31700000000;29.33500000000;-13.98905856750
1320;38200;181312.32880000000;650285.64540000000;36.58300000000;7.30600000000;29.27600000000;-14.20034076060
1321;38210;181310.89070000000;650275.74930000000;36.47800000000;7.29500000000;29.18300000000;-14.41151142360
1322;38220;181309.45510000000;650265.85290000000;36.40400000000;7.28400000000;29.12000000000;-14.62016416880
1323;38230;181308.05790000000;650255.95100000000;36.32700000000;7.27300000000;29.05400000000;-14.79003208700
1324;38240;181306.71020000000;650246.04220000000;36.08000000000;7.26200000000;28.81700000000;-14.90992726750
1325;38250;181305.41210000000;650236.12690000000;35.76200000000;7.25100000000;28.51100000000;-14.97979961970
1326;38260;181304.16330000000;650226.20520000000;35.60100000000;7.24000000000;28.36000000000;-14.99995915830
1327;38270;181302.93450000000;650216.28100000000;35.91600000000;7.22900000000;28.68600000000;-14.99996306620
1328;38280;181301.70570000000;650206.35670000000;35.87200000000;7.21800000000;28.65400000000;-14.99995468610
1329;38290;181300.47690000000;650196.43250000000;35.74900000000;7.20700000000;28.54200000000;-14.99995859400
1330;38300;181299.24810000000;650186.50830000000;35.66700000000;7.19600000000;28.47100000000;-14.99996250190
1331;38310;181298.01930000000;650176.58410000000;35.60100000000;7.18500000000;28.41600000000;-14.99996640970
1332;38320;181296.79050000000;650166.65990000000;35.53500000000;7.17400000000;28.36100000000;-14.99997031760
1333;38330;181295.56170000000;650156.73570000000;35.53500000000;7.16300000000;28.37100000000;-14.99997422550
1334;38340;181294.33290000000;650146.81140000000;35.27600000000;7.15200000000;28.12400000000;-14.99996584540
