PVI;Station;Easting;Northing;elev_exist;elev_des;elev_dif;d_northAxe
1008;44580;186604.98250000000;649155.77300000000;81.63100000000;50.40000000000;31.23100000000;-13.50000017920
1009;44590;186614.73940000000;649153.58110000000;81.67100000000;50.27000000000;31.40100000000;-13.50003564020
1010;44600;186624.49620000000;649151.38930000000;81.74600000000;50.14000000000;31.60600000000;-13.49999545140
1011;44610;186634.25300000000;649149.19740000000;81.59600000000;50.01000000000;31.58600000000;-13.50005283100
1012;44620;186644.00990000000;649147.00560000000;81.45700000000;49.88000000000;31.57700000000;-13.49999072360
1013;44630;186653.76670000000;649144.81380000000;81.73600000000;49.75000000000;31.98600000000;-13.49995053490
1014;44640;186663.52350000000;649142.62190000000;82.01400000000;49.62000000000;32.39400000000;-13.50000791450
1015;44650;186673.27880000000;649140.42330000000;82.17300000000;49.49000000000;32.68300000000;-13.49987792420
1016;44660;186683.02450000000;649138.18250000000;82.25500000000;49.36000000000;32.89500000000;-13.49608373830
1017;44670;186692.75020000000;649135.85660000000;82.32700000000;49.23000000000;33.09600000000;-13.49856461560
1018;44680;186702.44610000000;649133.40930000000;82.39100000000;49.10300000000;33.28800000000;-13.46332228100
1019;44690;186712.10860000000;649130.83350000000;82.33400000000;48.99500000000;33.34000000000;-13.46516153070
1020;44700;186721.73600000000;649128.12970000000;82.28300000000;48.90600000000;33.37700000000;-13.49094293010
1021;44710;186731.32850000000;649125.30440000000;82.23700000000;48.82600000000;33.41200000000;-13.49307419960
1022;44720;186740.89510000000;649122.39210000000;82.19600000000;48.74600000000;33.45000000000;-13.49303069230
1023;44730;186750.44800000000;649119.43550000000;82.15600000000;48.66600000000;33.49100000000;-13.49711154680
1024;44740;186759.99830000000;649116.47060000000;81.82000000000;48.58600000000;33.23400000000;-13.49728623210
1025;44750;186769.54870000000;649113.50580000000;81.33500000000;48.50600000000;32.82900000000;-13.49733110020
1026;44760;186779.09910000000;649110.54100000000;81.02700000000;48.42600000000;32.60100000000;-13.49737596820
1027;44770;186788.64950000000;649107.57610000000;80.71000000000;48.34600000000;32.36400000000;-13.49751634040
1028;44780;186798.19990000000;649104.61130000000;80.63200000000;48.26600000000;32.36600000000;-13.49756120850
1029;44790;186807.75020000000;649101.64640000000;80.66800000000;48.18600000000;32.48200000000;-13.49773122820
1030;44800;186817.30060000000;649098.68160000000;80.64000000000;48.10600000000;32.53500000000;-13.49777609620
1031;44810;186826.85100000000;649095.71680000000;80.82600000000;48.02600000000;32.80000000000;-13.49782096420
1032;44820;186836.40140000000;649092.75190000000;80.89000000000;47.94600000000;32.94400000000;-13.49796133650
1033;44830;186845.95180000000;649089.78710000000;80.90300000000;47.86600000000;33.03700000000;-13.49800620460
1034;44840;186855.50210000000;649086.82220000000;80.98400000000;47.78600000000;33.19800000000;-13.49817622420
1035;44850;186865.05250000000;649083.85740000000;81.03500000000;47.70600000000;33.33000000000;-13.49822109240
1036;44860;186874.60290000000;649080.89260000000;81.09700000000;47.62600000000;33.47200000000;-13.49826596040
1037;44870;186884.15330000000;649077.92770000000;81.10300000000;47.54600000000;33.55800000000;-13.49840633260
1038;44880;186893.70360000000;649074.96290000000;81.12200000000;47.46600000000;33.65600000000;-13.49848084810
1039;44890;186903.25400000000;649071.99800000000;81.15300000000;47.38600000000;33.76800000000;-13.49862122030
1040;44900;186912.80440000000;649069.03320000000;81.25500000000;47.30600000000;33.95000000000;-13.49866608840
1041;44910;186922.35480000000;649066.06840000000;81.29200000000;47.22600000000;34.06600000000;-13.49871095650
1042;44920;186931.90520000000;649063.10350000000;81.26800000000;47.14600000000;34.12200000000;-13.49885132870
1043;44930;186941.45550000000;649060.13870000000;81.10400000000;47.06600000000;34.03800000000;-13.49892584430
1044;44940;186951.00330000000;649057.16540000000;80.89700000000;46.98600000000;33.91100000000;-13.49905098500
1045;44950;186960.52680000000;649054.11550000000;80.69200000000;46.90600000000;33.78600000000;-13.49451886930
1046;44960;186969.99400000000;649050.89570000000;80.48200000000;46.82600000000;33.65600000000;-13.49964634380
1047;44970;186979.36800000000;649047.41430000000;80.29300000000;46.74600000000;33.54800000000;-13.50858660920
1048;44980;186988.60750000000;649043.59090000000;80.24700000000;46.66600000000;33.58100000000;-13.50539334210
1049;44990;186997.68890000000;649039.40580000000;80.19400000000;46.58600000000;33.60800000000;-13.48922195290
1050;45000;187006.59800000000;649034.86550000000;80.12400000000;46.50600000000;33.61800000000;-13.47861787890
1051;45010;187015.32090000000;649029.97700000000;80.08400000000;46.42600000000;33.65800000000;-13.47365690350
1052;45020;187023.84410000000;649024.74800000000;80.01500000000;46.34600000000;33.66900000000;-13.47421893100
1053;45030;187032.15420000000;649019.18650000000;79.94700000000;46.26600000000;33.68100000000;-13.48048806550
1054;45040;187040.23830000000;649013.30140000000;79.87600000000;46.18600000000;33.69000000000;-13.49224255350
1055;45050;187048.08370000000;649007.10170000000;79.80500000000;46.10600000000;33.69900000000;-13.50968467960
1056;45060;187055.67830000000;649000.59720000000;79.65700000000;46.02600000000;33.63100000000;-13.49547383390
1057;45070;187063.01020000000;648993.79790000000;79.46500000000;45.94600000000;33.52000000000;-13.48258269400
1058;45080;187070.06800000000;648986.71450000000;79.27500000000;45.86600000000;33.40900000000;-13.47524267680
1059;45090;187076.84060000000;648979.35790000000;79.08800000000;45.78600000000;33.30300000000;-13.47362234370
1060;45100;187083.31750000000;648971.73980000000;78.90600000000;45.70600000000;33.20000000000;-13.47752589320
1061;45110;187089.48870000000;648963.87190000000;78.72400000000;45.62600000000;33.09800000000;-13.48699438350
1062;45120;187095.34450000000;648955.76650000000;78.56100000000;45.54600000000;33.01600000000;-13.50206261180
1063;45130;187100.89130000000;648947.44650000000;78.67800000000;45.46600000000;33.21200000000;-13.50747949930
1064;45140;187106.19310000000;648938.96790000000;78.51400000000;45.38600000000;33.12800000000;-13.50136889380
1065;45150;187111.33010000000;648930.38830000000;78.22300000000;45.30600000000;32.91700000000;-13.49400851340
1066;45160;187116.38590000000;648921.76050000000;78.19500000000;45.22600000000;32.97000000000;-13.49997465370
1067;45170;187121.42920000000;648913.12540000000;78.22500000000;45.14600000000;33.08000000000;-13.49998995290
1068;45180;187126.47250000000;648904.49030000000;77.97100000000;45.06600000000;32.90600000000;-13.50000525230
1069;45190;187131.51580000000;648895.85520000000;77.75600000000;44.98600000000;32.77100000000;-13.50002055160
1070;45200;187136.55910000000;648887.22010000000;77.70600000000;44.90600000000;32.80000000000;-13.50003585080
1071;45210;187141.60240000000;648878.58500000000;77.65200000000;44.82600000000;32.82600000000;-13.51039843840
1072;45220;187146.64580000000;648869.94990000000;77.50500000000;44.75400000000;32.75100000000;-13.59810133320
1073;45230;187151.68910000000;648861.31480000000;77.40100000000;44.71900000000;32.68200000000;-13.82581882520
1074;45240;187156.73240000000;648852.67970000000;77.27900000000;44.72500000000;32.55400000000;-14.28238752910
1075;45250;187161.77570000000;648844.04460000000;77.36800000000;44.76800000000;32.60100000000;-15.06704591040
1076;45260;187166.83620000000;648835.41960000000;77.38600000000;44.81700000000;32.56900000000;-16.12020404740
1077;45270;187171.98770000000;648826.84870000000;77.07300000000;44.86700000000;32.20500000000;-17.38003404660
1078;45280;187177.31470000000;648818.38600000000;76.83000000000;44.91700000000;31.91300000000;-18.74453906450
1079;45290;187182.89790000000;648810.09040000000;76.73900000000;44.96700000000;31.77200000000;-20.11298244570
1080;45300;187188.79710000000;648802.01660000000;76.67500000000;45.01700000000;31.65800000000;-21.40446412950
1081;45310;187195.01450000000;648794.18520000000;76.63600000000;45.06700000000;31.57000000000;-22.56752216990
1082;45320;187201.54010000000;648786.60870000000;76.59200000000;45.11600000000;31.47600000000;-23.64782327160
1083;45330;187208.36350000000;648779.29920000000;76.64300000000;45.16600000000;31.47700000000;-24.52808005900
1084;45340;187215.46800000000;648772.26260000000;76.81100000000;45.21600000000;31.59500000000;-25.15848356850
1085;45350;187222.79490000000;648765.45740000000;76.96900000000;45.26600000000;31.70300000000;-25.51969216760
1086;45360;187230.27060000000;648758.81580000000;77.12100000000;45.31600000000;31.80600000000;-25.67039449750
1087;45370;187237.82640000000;648752.26520000000;77.20300000000;45.36600000000;31.83700000000;-25.69987224210
1088;45380;187245.40140000000;648745.73680000000;77.26700000000;45.41500000000;31.85200000000;-25.69999905210
1089;45390;187252.97640000000;648739.20860000000;77.33100000000;45.45500000000;31.87700000000;-25.69997436090
1090;45400;187260.55150000000;648732.68030000000;77.38300000000;45.48300000000;31.89900000000;-25.69996013740
1091;45410;187268.12650000000;648726.15200000000;77.32600000000;45.50100000000;31.82500000000;-25.70001119680
1092;45420;187275.70160000000;648719.62370000000;77.26200000000;45.50800000000;31.75400000000;-25.69999697340
1093;45430;187283.27660000000;648713.09540000000;77.19800000000;45.50800000000;31.69000000000;-25.70004803280
1094;45440;187290.85170000000;648706.56710000000;77.16600000000;45.50800000000;31.65800000000;-25.70003380940
1095;45450;187298.42680000000;648700.03890000000;77.07000000000;45.50800000000;31.56200000000;-25.69994383540
1096;45460;187306.00180000000;648693.51060000000;77.02200000000;45.50800000000;31.51400000000;-25.69999489470
1097;45470;187313.57690000000;648686.98230000000;76.98300000000;45.50800000000;31.47500000000;-25.69998067130
1098;45480;187321.15190000000;648680.45400000000;76.92500000000;45.50800000000;31.41700000000;-25.70003173070
1099;45490;187328.72700000000;648673.92570000000;76.87900000000;45.50800000000;31.37100000000;-25.70001750720
1100;45500;187336.30210000000;648667.39740000000;76.90000000000;45.50800000000;31.39200000000;-25.70000328380
1101;45510;187343.87710000000;648660.86920000000;76.88000000000;45.50800000000;31.37200000000;-25.69997859260
1102;45520;187351.45220000000;648654.34090000000;76.79100000000;45.50800000000;31.28300000000;-25.69996436920
1103;45530;187359.02720000000;648647.81260000000;76.78700000000;45.50800000000;31.27900000000;-25.70001542860
1104;45540;187366.60230000000;648641.28430000000;76.77900000000;45.50800000000;31.27100000000;-25.70000120500
1105;45550;187374.17740000000;648634.75600000000;76.77600000000;45.50800000000;31.26800000000;-25.69998698170
1106;45560;187381.75240000000;648628.22770000000;77.05200000000;45.50800000000;31.54400000000;-25.70003804100
1107;45570;187389.32750000000;648621.69950000000;77.27400000000;45.50800000000;31.76600000000;-25.69994806710
1108;45580;187396.90250000000;648615.17120000000;77.29700000000;45.50800000000;31.78900000000;-25.69999912650
1109;45590;187404.47760000000;648608.64290000000;77.40800000000;45.50800000000;31.90000000000;-25.69998490310
1110;45600;187412.05260000000;648602.11460000000;77.57200000000;45.50800000000;32.06400000000;-25.70003596250
1111;45610;187419.62770000000;648595.58630000000;77.73100000000;45.50800000000;32.22300000000;-25.70002173900
1112;45620;187427.20280000000;648589.05800000000;77.83000000000;45.50000000000;32.32900000000;-25.70000751550
1113;45630;187434.77780000000;648582.52980000000;77.62800000000;45.45600000000;32.17300000000;-25.69998282440
1114;45640;187442.35290000000;648576.00150000000;77.65600000000;45.37100000000;32.28600000000;-25.69996860090
1115;45650;187449.92790000000;648569.47320000000;77.61800000000;45.24600000000;32.37200000000;-25.70001966030
1116;45660;187457.50300000000;648562.94490000000;77.71600000000;45.08100000000;32.63500000000;-25.70000543680
1117;45670;187465.07810000000;648556.41660000000;77.85000000000;44.87700000000;32.97300000000;-25.69999121340
1118;45680;187472.65310000000;648549.88830000000;77.96200000000;44.63200000000;33.33000000000;-25.70004227280
1119;45690;187480.22820000000;648543.36010000000;78.07400000000;44.34700000000;33.72700000000;-25.69995229870
1120;45700;187487.80600000000;648536.83500000000;78.09700000000;44.04700000000;34.04900000000;-25.69575142010
1121;45710;187495.39900000000;648530.32750000000;78.08800000000;43.74700000000;34.34000000000;-25.66829544700
1122;45720;187503.02140000000;648523.85470000000;78.01500000000;43.44700000000;34.56800000000;-25.59536086670
1123;45730;187510.68480000000;648517.43030000000;77.87500000000;43.14700000000;34.72800000000;-25.45899703980
1124;45740;187518.39080000000;648511.05720000000;77.73500000000;42.84700000000;34.88700000000;-25.25596267410
1125;45750;187526.13920000000;648504.73560000000;78.75500000000;42.54700000000;36.20800000000;-24.98623683380
1126;45760;187533.92740000000;648498.46320000000;80.52700000000;42.24700000000;38.27900000000;-24.65325913640
1127;45770;187541.74410000000;648492.22630000000;81.11600000000;41.94700000000;39.16800000000;-24.27478437240
1128;45780;187549.57520000000;648486.00740000000;81.19500000000;41.64700000000;39.54800000000;-23.87327377450
1129;45790;187557.40890000000;648479.79190000000;81.16600000000;41.34700000000;39.81900000000;-23.46749030300
1130;45800;187565.24260000000;648473.57640000000;81.13200000000;41.04700000000;40.08400000000;-23.06170683150
1131;45810;187573.07630000000;648467.36080000000;81.09700000000;40.74700000000;40.35000000000;-22.65599911050
1132;45820;187580.91010000000;648461.14530000000;81.06200000000;40.44700000000;40.61500000000;-22.25015035610
1133;45830;187588.74380000000;648454.92970000000;81.50800000000;40.14700000000;41.36100000000;-21.84444263510
1134;45840;187596.57750000000;648448.71420000000;81.97700000000;39.84700000000;42.13000000000;-21.43865916350
1135;45850;187604.41120000000;648442.49870000000;81.95700000000;39.54700000000;42.40900000000;-21.03287569200
1136;45860;187612.24490000000;648436.28310000000;81.74100000000;39.24700000000;42.49400000000;-20.62716797100
1137;45870;187620.07860000000;648430.06760000000;81.51300000000;38.94700000000;42.56600000000;-20.22138449950
1138;45880;187627.91230000000;648423.85210000000;81.26100000000;38.64700000000;42.61400000000;-19.81560102790
1139;45890;187635.74610000000;648417.63650000000;81.04700000000;38.34700000000;42.69900000000;-19.40982802410
1140;45900;187643.57980000000;648411.42100000000;81.08500000000;38.04700000000;43.03800000000;-19.00404455250
1141;45910;187651.41350000000;648405.20540000000;81.14200000000;37.74700000000;43.39500000000;-18.59833683160
1142;45920;187659.24720000000;648398.98990000000;80.98000000000;37.44700000000;43.53200000000;-18.19255335990
1143;45930;187667.08090000000;648392.77440000000;80.83200000000;37.16200000000;43.66900000000;-17.78676988840
1144;45940;187674.91460000000;648386.55880000000;80.75400000000;36.90900000000;43.84500000000;-17.38106216750
1145;45950;187682.74840000000;648380.34330000000;80.67600000000;36.68300000000;43.99300000000;-16.97785475300
1146;45960;187690.59060000000;648374.13850000000;80.67100000000;36.46300000000;44.20800000000;-16.58365581790
1147;45970;187698.46800000000;648367.97850000000;80.72600000000;36.24300000000;44.48200000000;-16.20043297170
1148;45980;187706.40910000000;648361.90090000000;80.78000000000;36.02300000000;44.75600000000;-15.83858132730
1149;45990;187714.44140000000;648355.94430000000;80.83800000000;35.80300000000;45.03500000000;-15.49903725190
1150;46000;187722.58880000000;648350.14640000000;80.90600000000;35.58300000000;45.32200000000;-15.24168587450
1151;46010;187730.85760000000;648344.52290000000;80.97000000000;35.36300000000;45.60700000000;-14.93822772540
1152;46020;187739.24410000000;648339.07670000000;80.91700000000;35.14300000000;45.77300000000;-14.65400710010
1153;46030;187747.74470000000;648333.81010000000;80.68400000000;34.92300000000;45.76000000000;-14.46160554700
1154;46040;187756.35530000000;648328.72550000000;80.50100000000;34.70300000000;45.79800000000;-14.25280688030
1155;46050;187765.07220000000;648323.82530000000;80.30600000000;34.48300000000;45.82300000000;-14.02778290090
1156;46060;187773.89140000000;648319.11160000000;80.04200000000;34.26300000000;45.77900000000;-13.91518947220
1157;46070;187782.80880000000;648314.58670000000;79.90300000000;34.04300000000;45.85900000000;-13.80245352510
1158;46080;187791.82040000000;648310.25230000000;79.86400000000;33.82300000000;46.04000000000;-13.65520899240
1159;46090;187800.91600000000;648306.09680000000;79.90400000000;33.60300000000;46.30100000000;-13.57667658890
1160;46100;187810.07430000000;648302.08130000000;79.93500000000;33.38300000000;46.55200000000;-13.54031889090
1161;46110;187819.27480000000;648298.16330000000;79.71300000000;33.16300000000;46.54900000000;-13.51524188950
1162;46120;187828.49820000000;648294.29960000000;79.43800000000;32.94300000000;46.49400000000;-13.50370071420
1163;46130;187837.72740000000;648290.44980000000;79.30000000000;32.72300000000;46.57600000000;-13.49996559680
1164;46140;187846.95670000000;648286.60000000000;79.30800000000;32.50300000000;46.80400000000;-13.50001785160
1165;46150;187856.18600000000;648282.75030000000;79.51500000000;32.28500000000;47.23000000000;-13.49997781370
1166;46160;187865.41530000000;648278.90050000000;79.64900000000;32.09600000000;47.55200000000;-13.50003006840
1167;46170;187874.64450000000;648275.05080000000;79.77800000000;31.94800000000;47.83000000000;-13.50002852780
1168;46180;187883.87380000000;648271.20110000000;79.90700000000;31.83900000000;48.06800000000;-13.49998849000
1169;46190;187893.10310000000;648267.35130000000;80.05600000000;31.77100000000;48.28600000000;-13.50004074480
1170;46200;187902.33240000000;648263.50160000000;80.18200000000;31.74200000000;48.44000000000;-13.50000070680
1171;46210;187911.56160000000;648259.65190000000;80.34000000000;31.75300000000;48.58600000000;-13.49999916610
1172;46220;187920.79090000000;648255.80210000000;80.59200000000;31.80500000000;48.78700000000;-13.50005142100
1173;46230;187930.02020000000;648251.95240000000;80.88500000000;31.88400000000;49.00100000000;-13.50001138310
1174;46240;187939.24950000000;648248.10270000000;81.31000000000;31.96400000000;49.34700000000;-13.49997134510
1175;46250;187948.47880000000;648244.25290000000;81.50100000000;32.04400000000;49.45700000000;-13.50002360000
1176;46260;187957.70800000000;648240.40320000000;81.79700000000;32.12400000000;49.67300000000;-13.50002205950
1177;46270;187966.93730000000;648236.55350000000;82.17700000000;32.20400000000;49.97300000000;-13.49998202130
1178;46280;187976.16660000000;648232.70370000000;82.30500000000;32.28400000000;50.02100000000;-13.50003427630
1179;46290;187985.39590000000;648228.85400000000;81.87900000000;32.36400000000;49.51600000000;-13.49999423820
1180;46300;187994.62510000000;648225.00430000000;81.42200000000;32.44400000000;48.97800000000;-13.49999269770
1181;46310;188003.85440000000;648221.15450000000;81.07400000000;32.52400000000;48.55000000000;-13.50004495270
1182;46320;188013.08370000000;648217.30480000000;80.55500000000;32.60400000000;47.95100000000;-13.50000491470
1183;46330;188022.31320000000;648213.45550000000;80.29400000000;32.68400000000;47.61000000000;-13.50299660420
1184;46340;188031.55940000000;648209.64680000000;80.18800000000;32.76400000000;47.42400000000;-13.50446772700
1185;46350;188040.86620000000;648205.98900000000;80.05700000000;32.84400000000;47.21400000000;-13.51316426030
1186;46360;188050.27440000000;648202.60150000000;79.98800000000;32.92400000000;47.06400000000;-13.53364578550
1187;46370;188059.80190000000;648199.56610000000;79.90900000000;33.00400000000;46.90600000000;-13.54067332320
1188;46380;188069.43780000000;648196.89440000000;79.67300000000;33.08400000000;46.58900000000;-13.54482542920
1189;46390;188079.16810000000;648194.59020000000;79.55300000000;33.16400000000;46.38900000000;-13.54618322430
1190;46400;188088.97880000000;648192.65680000000;79.59500000000;33.24400000000;46.35100000000;-13.54475964200
1191;46410;188098.85580000000;648191.09710000000;79.49300000000;33.32400000000;46.16900000000;-13.54043463190
1192;46420;188108.78490000000;648189.91320000000;79.38900000000;33.40400000000;45.98500000000;-13.53335058370
1193;46430;188118.75170000000;648189.10690000000;79.45300000000;33.48400000000;45.96900000000;-13.52342438210
1194;46440;188128.74200000000;648188.67940000000;79.52800000000;33.56400000000;45.96500000000;-13.51065977650
1195;46450;188138.74130000000;648188.63120000000;79.53900000000;33.64400000000;45.89500000000;-13.51810042280
1196;46460;188148.73520000000;648188.96240000000;79.30500000000;33.72400000000;45.58200000000;-13.52956654770
1197;46470;188158.70930000000;648189.67260000000;78.86400000000;33.80400000000;45.06000000000;-13.53814745760
1198;46480;188168.64940000000;648190.76070000000;78.41600000000;33.88400000000;44.53200000000;-13.54393804700
1199;46490;188178.54090000000;648192.22510000000;78.58800000000;33.96400000000;44.62400000000;-13.54693591420
1200;46500;188188.36980000000;648194.06380000000;78.82800000000;34.04400000000;44.78400000000;-13.54706610690
1201;46510;188198.12190000000;648196.27410000000;79.08100000000;34.12400000000;44.95700000000;-13.54437832980
1202;46520;188207.78310000000;648198.85290000000;79.48000000000;34.20400000000;45.27600000000;-13.53878159270
1203;46530;188217.33940000000;648201.79630000000;79.75200000000;34.28400000000;45.46800000000;-13.53042825820
1204;46540;188226.77720000000;648205.10020000000;79.76800000000;34.36400000000;45.40400000000;-13.51922851030
1205;46550;188236.08290000000;648208.75980000000;79.71500000000;34.44400000000;45.27100000000;-13.51032286760
1206;46560;188245.24300000000;648212.76980000000;79.35300000000;34.52400000000;44.82900000000;-13.52301719640
1207;46570;188254.24440000000;648217.12450000000;78.86000000000;34.60400000000;44.25600000000;-13.53321963770
1208;46580;188263.07410000000;648221.81760000000;78.36100000000;34.68400000000;43.67700000000;-13.54059139090
1209;46590;188271.71930000000;648226.84230000000;77.85700000000;34.76400000000;43.09300000000;-13.54512472720
1210;46600;188280.16770000000;648232.19140000000;77.34700000000;34.84400000000;42.50300000000;-13.54686350600
1211;46610;188288.40700000000;648237.85720000000;76.96800000000;34.92400000000;42.04400000000;-13.54573407180
1212;46620;188296.42540000000;648243.83150000000;76.59200000000;35.00400000000;41.58800000000;-13.54180371000
1213;46630;188304.21140000000;648250.10580000000;76.21800000000;35.08400000000;41.13400000000;-13.53502065250
1214;46640;188311.75380000000;648256.67090000000;76.13000000000;35.16100000000;40.96900000000;-13.52552537610
1215;46650;188319.04160000000;648263.51750000000;76.10000000000;35.21900000000;40.88100000000;-13.51310902730
1216;46660;188326.06430000000;648270.63570000000;75.88300000000;35.25800000000;40.62500000000;-13.51406574400
1217;46670;188332.81200000000;648278.01520000000;75.43800000000;35.27600000000;40.16200000000;-13.52590259610
1218;46680;188339.27480000000;648285.64540000000;75.11200000000;35.27800000000;39.83400000000;-13.51704786580
1219;46690;188345.46810000000;648293.49630000000;74.96400000000;35.27800000000;39.68600000000;-13.51265486100
1220;46700;188351.47490000000;648301.49110000000;74.81400000000;35.27800000000;39.53600000000;-13.50204716250
1221;46710;188357.39420000000;648309.55090000000;74.64500000000;35.27800000000;39.36700000000;-13.49997707170
1222;46720;188363.30270000000;648317.61870000000;74.35600000000;35.27800000000;39.07800000000;-13.49997704630
1223;46730;188369.21120000000;648325.68650000000;73.99400000000;35.27800000000;38.71600000000;-13.49997702090
1224;46740;188375.11970000000;648333.75430000000;73.61400000000;35.27800000000;38.33600000000;-13.49997699560
1225;46750;188381.02820000000;648341.82210000000;73.22000000000;35.27800000000;37.94200000000;-13.49997697030
1226;46760;188386.93680000000;648349.88990000000;72.86500000000;35.27800000000;37.58700000000;-13.50005762290
1227;46770;188392.84530000000;648357.95770000000;72.58100000000;35.27800000000;37.30300000000;-13.50005759760
1228;46780;188398.75380000000;648366.02560000000;72.29400000000;35.27800000000;37.01600000000;-13.49999848720
1229;46790;188404.66230000000;648374.09340000000;71.99900000000;35.27800000000;36.72100000000;-13.49999846190
1230;46800;188410.57080000000;648382.16120000000;71.79100000000;35.27800000000;36.51300000000;-13.49999843650
1231;46810;188416.47930000000;648390.22900000000;71.76200000000;35.27800000000;36.48400000000;-13.49999841110
1232;46820;188422.38780000000;648398.29680000000;71.72200000000;35.27800000000;36.44400000000;-13.49999838580
1233;46830;188428.29630000000;648406.36460000000;71.40300000000;35.27800000000;36.12500000000;-13.49999836050
1234;46840;188434.20480000000;648414.43240000000;70.97400000000;35.27800000000;35.69600000000;-13.49999833500
1235;46850;188440.11330000000;648422.50020000000;70.54500000000;35.27800000000;35.26700000000;-13.49999830970
1236;46860;188446.02180000000;648430.56800000000;70.30700000000;35.27800000000;35.02900000000;-13.49999828430
1237;46870;188451.93030000000;648438.63580000000;70.13500000000;35.27800000000;34.85700000000;-13.49999825900
1238;46880;188457.83880000000;648446.70360000000;70.07000000000;35.27800000000;34.79200000000;-13.49999823360
1239;46890;188463.74730000000;648454.77150000000;70.07300000000;35.27800000000;34.79500000000;-13.49993912320
1240;46900;188469.65590000000;648462.83930000000;70.03300000000;35.27800000000;34.75500000000;-13.50001977600
1241;46910;188475.56440000000;648470.90710000000;69.99400000000;35.27800000000;34.71600000000;-13.50001975070
1242;46920;188481.47290000000;648478.97490000000;69.85800000000;35.27800000000;34.58000000000;-13.50001972530
1243;46930;188487.38140000000;648487.04270000000;69.67700000000;35.27600000000;34.40100000000;-13.50001969990
1244;46940;188493.28990000000;648495.11050000000;69.55500000000;35.26400000000;34.29100000000;-13.50001967460
1245;46950;188499.19840000000;648503.17830000000;69.44000000000;35.24200000000;34.19800000000;-13.50001964910
1246;46960;188505.10690000000;648511.24610000000;69.32500000000;35.21000000000;34.11500000000;-13.50001962380
1247;46970;188511.01540000000;648519.31390000000;69.29500000000;35.16800000000;34.12700000000;-13.50001959860
1248;46980;188516.92390000000;648527.38170000000;69.25800000000;35.11900000000;34.13900000000;-13.50001957310
1249;46990;188522.83240000000;648535.44960000000;69.21700000000;35.06800000000;34.14900000000;-13.50000759890
1250;47000;188528.73560000000;648543.52130000000;69.09500000000;35.01800000000;34.07700000000;-13.50024665780
1251;47010;188534.60700000000;648551.61610000000;68.95300000000;34.96800000000;33.98500000000;-13.50377433830
1252;47020;188540.41490000000;648559.75660000000;68.77300000000;34.91800000000;33.85400000000;-13.51011438110
1253;47030;188546.12710000000;648567.96450000000;68.54800000000;34.86800000000;33.68000000000;-13.51205634040
1254;47040;188551.71040000000;648576.26050000000;68.36600000000;34.81800000000;33.54800000000;-13.50620752240
1255;47050;188557.13650000000;648584.66020000000;68.19700000000;34.76800000000;33.42800000000;-13.57291071360
1256;47060;188562.39790000000;648593.16390000000;68.08200000000;34.71800000000;33.36300000000;-13.53810318040
1257;47070;188567.49280000000;648601.76850000000;68.08900000000;34.66800000000;33.42000000000;-13.55856262930
1258;47080;188572.41970000000;648610.47040000000;68.10500000000;34.61800000000;33.48700000000;-13.50993840360
1259;47090;188577.19350000000;648619.25720000000;68.26400000000;34.56800000000;33.69500000000;-13.51084575090
1260;47100;188581.84640000000;648628.10870000000;68.45600000000;34.51800000000;33.93800000000;-13.51019983770
1261;47110;188586.41220000000;648637.00550000000;68.64700000000;34.46800000000;34.17800000000;-13.50740068560
1262;47120;188590.92530000000;648645.92920000000;68.83600000000;34.41800000000;34.41700000000;-13.50381589850
1263;47130;188595.41960000000;648654.86240000000;68.94700000000;34.36800000000;34.57800000000;-13.50002474280
1264;47140;188599.91300000000;648663.79600000000;68.94400000000;34.32900000000;34.61400000000;-13.49994265040
1265;47150;188604.40650000000;648672.72950000000;68.95300000000;34.31900000000;34.63400000000;-13.49999482840
1266;47160;188608.90000000000;648681.66310000000;68.99300000000;34.33700000000;34.65600000000;-13.50000207170
1267;47170;188613.39350000000;648690.59670000000;69.10300000000;34.38400000000;34.72000000000;-13.50000931500
1268;47180;188617.88700000000;648699.53020000000;69.25200000000;34.45900000000;34.79300000000;-13.50006149300
1269;47190;188622.38040000000;648708.46380000000;69.44300000000;34.54900000000;34.89400000000;-13.49997940070
1270;47200;188626.87390000000;648717.39740000000;69.61700000000;34.63900000000;34.97800000000;-13.49998664400
1271;47210;188631.36740000000;648726.33100000000;69.59600000000;34.72900000000;34.86700000000;-13.49999388730
1272;47220;188635.86090000000;648735.26450000000;69.53100000000;34.81900000000;34.71200000000;-13.49837256630
1273;47230;188640.37440000000;648744.18800000000;69.46600000000;34.90900000000;34.55700000000;-13.49458434460
1274;47240;188644.97430000000;648753.06710000000;69.45700000000;34.99900000000;34.45800000000;-13.50267955170
1275;47250;188649.73290000000;648761.86210000000;69.54300000000;35.08900000000;34.45400000000;-13.50131250260
1276;47260;188654.72010000000;648770.52930000000;69.63400000000;35.17900000000;34.45500000000;-13.47379341890
1277;47270;188659.98380000000;648779.03130000000;69.73700000000;35.26900000000;34.46800000000;-13.47767470240
1278;47280;188665.52500000000;648787.35510000000;69.98800000000;35.35900000000;34.62900000000;-13.48217884280
1279;47290;188671.33760000000;648795.49170000000;70.25400000000;35.44900000000;34.80500000000;-13.48721511900
1280;47300;188677.41540000000;648803.43230000000;70.52100000000;35.53900000000;34.98200000000;-13.49284680940
